ParticipantID,Valeur,Item,Condition,PresenceConnecteur,TypeQuestion
32,5,22,Fallacieux,oui,AccordA
32,6,22,Fallacieux,oui,AccordB
32,1,23,Fallacieux,non,Proportion
32,3,23,Fallacieux,non,Decoulement
32,2,23,Fallacieux,non,AccordA
32,5,23,Fallacieux,non,AccordB
32,6,24,NonFallacieux,oui,Proportion
32,6,24,NonFallacieux,oui,Decoulement
32,6,24,NonFallacieux,oui,AccordA
32,6,24,NonFallacieux,oui,AccordB
32,5,25,NonFallacieux,non,Proportion
32,5,25,NonFallacieux,non,Decoulement
32,2,25,NonFallacieux,non,AccordA
32,6,25,NonFallacieux,non,AccordB
32,4,26,Fallacieux,oui,Proportion
32,4,26,Fallacieux,oui,Decoulement
32,1,26,Fallacieux,oui,AccordA
32,1,26,Fallacieux,oui,AccordB
32,5,27,Fallacieux,non,Proportion
32,5,27,Fallacieux,non,Decoulement
32,6,27,Fallacieux,non,AccordA
32,5,27,Fallacieux,non,AccordB
32,4,28,NonFallacieux,oui,Proportion
32,4,28,NonFallacieux,oui,Decoulement
32,5,28,NonFallacieux,oui,AccordA
32,4,28,NonFallacieux,oui,AccordB
32,3,29,NonFallacieux,non,Proportion
32,4,29,NonFallacieux,non,Decoulement
32,5,29,NonFallacieux,non,AccordA
32,5,29,NonFallacieux,non,AccordB
32,1,30,Fallacieux,oui,Proportion
32,4,30,Fallacieux,oui,Decoulement
32,1,30,Fallacieux,oui,AccordA
32,5,30,Fallacieux,oui,AccordB
32,3,31,Fallacieux,non,Proportion
32,5,31,Fallacieux,non,Decoulement
32,2,31,Fallacieux,non,AccordA
32,2,31,Fallacieux,non,AccordB
32,5,32,NonFallacieux,oui,Proportion
32,5,32,NonFallacieux,oui,Decoulement
32,6,32,NonFallacieux,oui,AccordA
32,6,32,NonFallacieux,oui,AccordB
32,5,33,NonFallacieux,non,Proportion
32,4,33,NonFallacieux,non,Decoulement
32,5,33,NonFallacieux,non,AccordA
32,5,33,NonFallacieux,non,AccordB
32,3,34,Fallacieux,oui,Proportion
32,4,34,Fallacieux,oui,Decoulement
32,2,34,Fallacieux,oui,AccordA
32,2,34,Fallacieux,oui,AccordB
32,3,35,Fallacieux,non,Proportion
32,4,35,Fallacieux,non,Decoulement
32,3,35,Fallacieux,non,AccordA
32,5,35,Fallacieux,non,AccordB
32,5,36,NonFallacieux,oui,Proportion
32,5,36,NonFallacieux,oui,Decoulement
32,6,36,NonFallacieux,oui,AccordA
32,5,36,NonFallacieux,oui,AccordB
32,5,37,NonFallacieux,non,Proportion
32,6,37,NonFallacieux,non,Decoulement
32,5,37,NonFallacieux,non,AccordA
32,5,37,NonFallacieux,non,AccordB
32,4,38,Fallacieux,oui,Proportion
32,5,38,Fallacieux,oui,Decoulement
32,3,38,Fallacieux,oui,AccordA
32,6,38,Fallacieux,oui,AccordB
32,1,39,Fallacieux,non,Proportion
32,4,39,Fallacieux,non,Decoulement
32,2,39,Fallacieux,non,AccordA
32,5,39,Fallacieux,non,AccordB
32,6,40,NonFallacieux,oui,Proportion
32,6,40,NonFallacieux,oui,Decoulement
32,5,40,NonFallacieux,oui,AccordA
32,4,40,NonFallacieux,oui,AccordB
33,5,1,NonFallacieux,non,Proportion
33,2,1,NonFallacieux,non,Decoulement
33,4,1,NonFallacieux,non,AccordA
33,3,1,NonFallacieux,non,AccordB
33,2,2,Fallacieux,oui,Proportion
33,2,2,Fallacieux,oui,Decoulement
33,2,2,Fallacieux,oui,AccordA
33,5,2,Fallacieux,oui,AccordB
33,2,3,Fallacieux,non,Proportion
33,4,3,Fallacieux,non,Decoulement
33,1,3,Fallacieux,non,AccordA
33,3,3,Fallacieux,non,AccordB
33,6,4,NonFallacieux,oui,Proportion
33,4,4,NonFallacieux,oui,Decoulement
33,6,4,NonFallacieux,oui,AccordA
33,6,4,NonFallacieux,oui,AccordB
33,6,5,NonFallacieux,non,Proportion
33,4,5,NonFallacieux,non,Decoulement
33,6,5,NonFallacieux,non,AccordA
33,6,5,NonFallacieux,non,AccordB
33,6,6,Fallacieux,oui,Proportion
33,6,6,Fallacieux,oui,Decoulement
33,3,6,Fallacieux,oui,AccordA
33,4,6,Fallacieux,oui,AccordB
33,4,7,Fallacieux,non,Proportion
33,2,7,Fallacieux,non,Decoulement
33,3,7,Fallacieux,non,AccordA
33,5,7,Fallacieux,non,AccordB
33,4,8,NonFallacieux,oui,Proportion
33,6,8,NonFallacieux,oui,Decoulement
33,5,8,NonFallacieux,oui,AccordA
33,3,8,NonFallacieux,oui,AccordB
33,6,9,NonFallacieux,non,Proportion
33,6,9,NonFallacieux,non,Decoulement
33,6,9,NonFallacieux,non,AccordA
33,6,9,NonFallacieux,non,AccordB
33,2,10,Fallacieux,oui,Proportion
33,5,10,Fallacieux,oui,Decoulement
33,2,10,Fallacieux,oui,AccordA
33,5,10,Fallacieux,oui,AccordB
33,4,11,Fallacieux,non,Proportion
33,3,11,Fallacieux,non,Decoulement
33,3,11,Fallacieux,non,AccordA
33,6,11,Fallacieux,non,AccordB
33,6,12,NonFallacieux,oui,Proportion
33,2,12,NonFallacieux,oui,Decoulement
33,2,12,NonFallacieux,oui,AccordA
33,6,12,NonFallacieux,oui,AccordB
33,6,13,NonFallacieux,non,Proportion
33,2,13,NonFallacieux,non,Decoulement
33,6,13,NonFallacieux,non,AccordA
33,6,13,NonFallacieux,non,AccordB
33,6,14,Fallacieux,oui,Proportion
33,6,14,Fallacieux,oui,Decoulement
33,3,14,Fallacieux,oui,AccordA
33,3,14,Fallacieux,oui,AccordB
33,4,15,Fallacieux,non,Proportion
33,5,15,Fallacieux,non,Decoulement
33,6,15,Fallacieux,non,AccordA
33,2,15,Fallacieux,non,AccordB
33,5,16,NonFallacieux,oui,Proportion
33,1,16,NonFallacieux,oui,Decoulement
33,6,16,NonFallacieux,oui,AccordA
33,6,16,NonFallacieux,oui,AccordB
33,6,17,NonFallacieux,non,Proportion
33,1,17,NonFallacieux,non,Decoulement
33,3,17,NonFallacieux,non,AccordA
33,6,17,NonFallacieux,non,AccordB
33,6,18,Fallacieux,oui,Proportion
33,1,18,Fallacieux,oui,Decoulement
33,6,18,Fallacieux,oui,AccordA
33,6,18,Fallacieux,oui,AccordB
33,5,19,Fallacieux,non,Proportion
33,5,19,Fallacieux,non,Decoulement
33,5,19,Fallacieux,non,AccordA
33,5,19,Fallacieux,non,AccordB
33,6,20,NonFallacieux,oui,Proportion
33,4,20,NonFallacieux,oui,Decoulement
33,6,20,NonFallacieux,oui,AccordA
33,6,20,NonFallacieux,oui,AccordB
33,2,21,NonFallacieux,non,Proportion
33,1,21,NonFallacieux,non,Decoulement
33,1,21,NonFallacieux,non,AccordA
33,6,21,NonFallacieux,non,AccordB
33,6,22,Fallacieux,oui,Proportion
33,5,22,Fallacieux,oui,Decoulement
33,6,22,Fallacieux,oui,AccordA
33,6,22,Fallacieux,oui,AccordB
33,2,23,Fallacieux,non,Proportion
33,6,23,Fallacieux,non,Decoulement
33,1,23,Fallacieux,non,AccordA
33,6,23,Fallacieux,non,AccordB
33,6,24,NonFallacieux,oui,Proportion
33,6,24,NonFallacieux,oui,Decoulement
33,6,24,NonFallacieux,oui,AccordA
33,6,24,NonFallacieux,oui,AccordB
33,6,25,NonFallacieux,non,Proportion
33,6,25,NonFallacieux,non,Decoulement
33,6,25,NonFallacieux,non,AccordA
33,6,25,NonFallacieux,non,AccordB
33,2,26,Fallacieux,oui,Proportion
33,3,26,Fallacieux,oui,Decoulement
33,3,26,Fallacieux,oui,AccordA
33,3,26,Fallacieux,oui,AccordB
33,6,27,Fallacieux,non,Proportion
33,4,27,Fallacieux,non,Decoulement
33,6,27,Fallacieux,non,AccordA
33,6,27,Fallacieux,non,AccordB
33,5,28,NonFallacieux,oui,Proportion
33,3,28,NonFallacieux,oui,Decoulement
33,6,28,NonFallacieux,oui,AccordA
33,6,28,NonFallacieux,oui,AccordB
33,6,29,NonFallacieux,non,Proportion
33,4,29,NonFallacieux,non,Decoulement
33,6,29,NonFallacieux,non,AccordA
33,6,29,NonFallacieux,non,AccordB
33,7,30,Fallacieux,oui,Proportion
33,7,30,Fallacieux,oui,Decoulement
33,7,30,Fallacieux,oui,AccordA
33,7,30,Fallacieux,oui,AccordB
33,6,31,Fallacieux,non,Proportion
33,4,31,Fallacieux,non,Decoulement
33,3,31,Fallacieux,non,AccordA
33,3,31,Fallacieux,non,AccordB
33,6,32,NonFallacieux,oui,Proportion
33,5,32,NonFallacieux,oui,Decoulement
33,6,32,NonFallacieux,oui,AccordA
33,6,32,NonFallacieux,oui,AccordB
33,6,33,NonFallacieux,non,Proportion
33,6,33,NonFallacieux,non,Decoulement
33,6,33,NonFallacieux,non,AccordA
33,6,33,NonFallacieux,non,AccordB
33,5,34,Fallacieux,oui,Proportion
33,3,34,Fallacieux,oui,Decoulement
33,4,34,Fallacieux,oui,AccordA
33,4,34,Fallacieux,oui,AccordB
33,6,35,Fallacieux,non,Proportion
33,6,35,Fallacieux,non,Decoulement
33,6,35,Fallacieux,non,AccordA
33,6,35,Fallacieux,non,AccordB
33,1,36,NonFallacieux,oui,Proportion
33,1,36,NonFallacieux,oui,Decoulement
33,2,36,NonFallacieux,oui,AccordA
33,4,36,NonFallacieux,oui,AccordB
33,5,37,NonFallacieux,non,Proportion
33,4,37,NonFallacieux,non,Decoulement
33,6,37,NonFallacieux,non,AccordA
33,6,37,NonFallacieux,non,AccordB
33,6,38,Fallacieux,oui,Proportion
33,6,38,Fallacieux,oui,Decoulement
33,4,38,Fallacieux,oui,AccordA
33,4,38,Fallacieux,oui,AccordB
33,6,39,Fallacieux,non,Proportion
33,6,39,Fallacieux,non,Decoulement
33,6,39,Fallacieux,non,AccordA
33,6,39,Fallacieux,non,AccordB
33,5,40,NonFallacieux,oui,Proportion
33,4,40,NonFallacieux,oui,Decoulement
33,6,40,NonFallacieux,oui,AccordA
33,5,40,NonFallacieux,oui,AccordB
34,3,1,NonFallacieux,non,Proportion
34,4,1,NonFallacieux,non,Decoulement
34,1,1,NonFallacieux,non,AccordA
34,1,1,NonFallacieux,non,AccordB
34,3,2,Fallacieux,oui,Proportion
34,3,2,Fallacieux,oui,Decoulement
34,1,2,Fallacieux,oui,AccordA
34,1,2,Fallacieux,oui,AccordB
34,2,3,Fallacieux,non,Proportion
34,5,3,Fallacieux,non,Decoulement
34,1,3,Fallacieux,non,AccordA
34,6,3,Fallacieux,non,AccordB
34,6,4,NonFallacieux,oui,Proportion
34,5,4,NonFallacieux,oui,Decoulement
34,5,4,NonFallacieux,oui,AccordA
34,5,4,NonFallacieux,oui,AccordB
34,5,5,NonFallacieux,non,Proportion
34,5,5,NonFallacieux,non,Decoulement
34,5,5,NonFallacieux,non,AccordA
34,5,5,NonFallacieux,non,AccordB
34,3,6,Fallacieux,oui,Proportion
34,4,6,Fallacieux,oui,Decoulement
34,2,6,Fallacieux,oui,AccordA
34,2,6,Fallacieux,oui,AccordB
34,1,7,Fallacieux,non,Proportion
34,3,7,Fallacieux,non,Decoulement
34,2,7,Fallacieux,non,AccordA
34,2,7,Fallacieux,non,AccordB
34,5,8,NonFallacieux,oui,Proportion
34,5,8,NonFallacieux,oui,Decoulement
34,1,8,NonFallacieux,oui,AccordA
34,1,8,NonFallacieux,oui,AccordB
34,4,9,NonFallacieux,non,Proportion
34,5,9,NonFallacieux,non,Decoulement
34,5,9,NonFallacieux,non,AccordA
34,5,9,NonFallacieux,non,AccordB
34,5,10,Fallacieux,oui,Proportion
34,2,10,Fallacieux,oui,Decoulement
34,5,10,Fallacieux,oui,AccordA
34,2,10,Fallacieux,oui,AccordB
34,2,11,Fallacieux,non,Proportion
34,2,11,Fallacieux,non,Decoulement
34,3,11,Fallacieux,non,AccordA
34,5,11,Fallacieux,non,AccordB
34,6,12,NonFallacieux,oui,Proportion
34,2,12,NonFallacieux,oui,Decoulement
34,5,12,NonFallacieux,oui,AccordA
34,5,12,NonFallacieux,oui,AccordB
34,5,13,NonFallacieux,non,Proportion
34,5,13,NonFallacieux,non,Decoulement
34,5,13,NonFallacieux,non,AccordA
34,5,13,NonFallacieux,non,AccordB
34,4,14,Fallacieux,oui,Proportion
34,3,14,Fallacieux,oui,Decoulement
34,2,14,Fallacieux,oui,AccordA
34,5,14,Fallacieux,oui,AccordB
34,5,15,Fallacieux,non,Proportion
34,5,15,Fallacieux,non,Decoulement
34,5,15,Fallacieux,non,AccordA
34,5,15,Fallacieux,non,AccordB
34,4,16,NonFallacieux,oui,Proportion
34,5,16,NonFallacieux,oui,Decoulement
34,5,16,NonFallacieux,oui,AccordA
34,5,16,NonFallacieux,oui,AccordB
34,4,17,NonFallacieux,non,Proportion
34,3,17,NonFallacieux,non,Decoulement
34,2,17,NonFallacieux,non,AccordA
34,5,17,NonFallacieux,non,AccordB
34,3,18,Fallacieux,oui,Proportion
34,5,18,Fallacieux,oui,Decoulement
34,5,18,Fallacieux,oui,AccordA
34,5,18,Fallacieux,oui,AccordB
34,5,19,Fallacieux,non,Proportion
34,5,19,Fallacieux,non,Decoulement
34,6,19,Fallacieux,non,AccordA
34,6,19,Fallacieux,non,AccordB
34,2,20,NonFallacieux,oui,Proportion
34,5,20,NonFallacieux,oui,Decoulement
34,5,20,NonFallacieux,oui,AccordA
34,5,20,NonFallacieux,oui,AccordB
34,5,21,NonFallacieux,non,Proportion
34,5,21,NonFallacieux,non,Decoulement
34,5,21,NonFallacieux,non,AccordA
34,5,21,NonFallacieux,non,AccordB
34,2,22,Fallacieux,oui,Proportion
34,2,22,Fallacieux,oui,Decoulement
34,5,22,Fallacieux,oui,AccordA
34,5,22,Fallacieux,oui,AccordB
34,1,23,Fallacieux,non,Proportion
34,3,23,Fallacieux,non,Decoulement
34,4,23,Fallacieux,non,AccordA
34,4,23,Fallacieux,non,AccordB
34,5,24,NonFallacieux,oui,Proportion
34,5,24,NonFallacieux,oui,Decoulement
34,5,24,NonFallacieux,oui,AccordA
34,5,24,NonFallacieux,oui,AccordB
34,5,25,NonFallacieux,non,Proportion
34,5,25,NonFallacieux,non,Decoulement
34,5,25,NonFallacieux,non,AccordA
34,5,25,NonFallacieux,non,AccordB
34,5,26,Fallacieux,oui,Proportion
34,5,26,Fallacieux,oui,Decoulement
34,1,26,Fallacieux,oui,AccordA
34,4,26,Fallacieux,oui,AccordB
34,5,27,Fallacieux,non,Proportion
34,5,27,Fallacieux,non,Decoulement
34,5,27,Fallacieux,non,AccordA
34,5,27,Fallacieux,non,AccordB
34,5,28,NonFallacieux,oui,Proportion
34,5,28,NonFallacieux,oui,Decoulement
34,5,28,NonFallacieux,oui,AccordA
34,5,28,NonFallacieux,oui,AccordB
34,3,29,NonFallacieux,non,Proportion
34,2,29,NonFallacieux,non,Decoulement
34,5,29,NonFallacieux,non,AccordA
34,5,29,NonFallacieux,non,AccordB
34,5,30,Fallacieux,oui,Proportion
34,5,30,Fallacieux,oui,Decoulement
34,3,30,Fallacieux,oui,AccordA
34,3,30,Fallacieux,oui,AccordB
34,5,31,Fallacieux,non,Proportion
34,5,31,Fallacieux,non,Decoulement
34,5,31,Fallacieux,non,AccordA
34,5,31,Fallacieux,non,AccordB
34,5,32,NonFallacieux,oui,Proportion
34,5,32,NonFallacieux,oui,Decoulement
34,5,32,NonFallacieux,oui,AccordA
34,5,32,NonFallacieux,oui,AccordB
34,3,33,NonFallacieux,non,Proportion
34,2,33,NonFallacieux,non,Decoulement
34,2,33,NonFallacieux,non,AccordA
34,2,33,NonFallacieux,non,AccordB
34,4,34,Fallacieux,oui,Proportion
34,4,34,Fallacieux,oui,Decoulement
34,2,34,Fallacieux,oui,AccordA
34,2,34,Fallacieux,oui,AccordB
34,4,35,Fallacieux,non,Proportion
34,4,35,Fallacieux,non,Decoulement
34,4,35,Fallacieux,non,AccordA
34,4,35,Fallacieux,non,AccordB
34,4,36,NonFallacieux,oui,Proportion
34,4,36,NonFallacieux,oui,Decoulement
34,4,36,NonFallacieux,oui,AccordA
34,4,36,NonFallacieux,oui,AccordB
34,4,37,NonFallacieux,non,Proportion
34,4,37,NonFallacieux,non,Decoulement
34,4,37,NonFallacieux,non,AccordA
34,4,37,NonFallacieux,non,AccordB
34,2,38,Fallacieux,oui,Proportion
34,2,38,Fallacieux,oui,Decoulement
34,4,38,Fallacieux,oui,AccordA
34,4,38,Fallacieux,oui,AccordB
34,5,39,Fallacieux,non,Proportion
34,5,39,Fallacieux,non,Decoulement
34,5,39,Fallacieux,non,AccordA
34,5,39,Fallacieux,non,AccordB
34,1,40,NonFallacieux,oui,Proportion
34,1,40,NonFallacieux,oui,Decoulement
34,2,40,NonFallacieux,oui,AccordA
34,4,40,NonFallacieux,oui,AccordB
35,1,1,NonFallacieux,non,Proportion
35,1,1,NonFallacieux,non,Decoulement
35,1,1,NonFallacieux,non,AccordA
35,4,1,NonFallacieux,non,AccordB
35,3,2,Fallacieux,oui,Proportion
35,4,2,Fallacieux,oui,Decoulement
35,1,2,Fallacieux,oui,AccordA
35,4,2,Fallacieux,oui,AccordB
35,1,3,Fallacieux,non,Proportion
35,4,3,Fallacieux,non,Decoulement
35,1,3,Fallacieux,non,AccordA
35,5,3,Fallacieux,non,AccordB
35,6,4,NonFallacieux,oui,Proportion
35,6,4,NonFallacieux,oui,Decoulement
35,6,4,NonFallacieux,oui,AccordA
35,6,4,NonFallacieux,oui,AccordB
35,6,5,NonFallacieux,non,Proportion
35,6,5,NonFallacieux,non,Decoulement
35,6,5,NonFallacieux,non,AccordA
35,6,5,NonFallacieux,non,AccordB
35,1,6,Fallacieux,oui,Proportion
35,1,6,Fallacieux,oui,Decoulement
35,7,6,Fallacieux,oui,AccordA
35,4,6,Fallacieux,oui,AccordB
35,5,7,Fallacieux,non,Proportion
35,5,7,Fallacieux,non,Decoulement
35,4,7,Fallacieux,non,AccordA
35,4,7,Fallacieux,non,AccordB
35,3,8,NonFallacieux,oui,Proportion
35,4,8,NonFallacieux,oui,Decoulement
35,3,8,NonFallacieux,oui,AccordA
35,4,8,NonFallacieux,oui,AccordB
35,5,9,NonFallacieux,non,Proportion
35,5,9,NonFallacieux,non,Decoulement
35,5,9,NonFallacieux,non,AccordA
35,5,9,NonFallacieux,non,AccordB
35,4,10,Fallacieux,oui,Proportion
35,4,10,Fallacieux,oui,Decoulement
35,5,10,Fallacieux,oui,AccordA
35,4,10,Fallacieux,oui,AccordB
35,1,11,Fallacieux,non,Proportion
35,1,11,Fallacieux,non,Decoulement
35,1,11,Fallacieux,non,AccordA
35,5,11,Fallacieux,non,AccordB
35,6,12,NonFallacieux,oui,Proportion
35,6,12,NonFallacieux,oui,Decoulement
35,6,12,NonFallacieux,oui,AccordA
35,6,12,NonFallacieux,oui,AccordB
35,6,13,NonFallacieux,non,Proportion
35,6,13,NonFallacieux,non,Decoulement
35,6,13,NonFallacieux,non,AccordA
35,6,13,NonFallacieux,non,AccordB
35,2,14,Fallacieux,oui,Proportion
35,4,14,Fallacieux,oui,Decoulement
35,3,14,Fallacieux,oui,AccordA
35,4,14,Fallacieux,oui,AccordB
35,4,15,Fallacieux,non,Proportion
35,4,15,Fallacieux,non,Decoulement
35,5,15,Fallacieux,non,AccordA
35,5,15,Fallacieux,non,AccordB
35,4,16,NonFallacieux,oui,Proportion
35,4,16,NonFallacieux,oui,Decoulement
35,6,16,NonFallacieux,oui,AccordA
35,6,16,NonFallacieux,oui,AccordB
35,3,17,NonFallacieux,non,Proportion
35,3,17,NonFallacieux,non,Decoulement
35,6,17,NonFallacieux,non,AccordA
35,6,17,NonFallacieux,non,AccordB
35,3,18,Fallacieux,oui,Proportion
35,3,18,Fallacieux,oui,Decoulement
35,5,18,Fallacieux,oui,AccordA
35,5,18,Fallacieux,oui,AccordB
35,5,19,Fallacieux,non,Proportion
35,5,19,Fallacieux,non,Decoulement
35,5,19,Fallacieux,non,AccordA
35,5,19,Fallacieux,non,AccordB
35,5,20,NonFallacieux,oui,Proportion
35,5,20,NonFallacieux,oui,Decoulement
35,5,20,NonFallacieux,oui,AccordA
35,5,20,NonFallacieux,oui,AccordB
35,4,21,NonFallacieux,non,Proportion
35,4,21,NonFallacieux,non,Decoulement
35,5,21,NonFallacieux,non,AccordA
35,5,21,NonFallacieux,non,AccordB
35,3,22,Fallacieux,oui,Proportion
35,3,22,Fallacieux,oui,Decoulement
35,7,22,Fallacieux,oui,AccordA
35,6,22,Fallacieux,oui,AccordB
35,3,23,Fallacieux,non,Proportion
35,3,23,Fallacieux,non,Decoulement
35,1,23,Fallacieux,non,AccordA
35,5,23,Fallacieux,non,AccordB
35,6,24,NonFallacieux,oui,Proportion
35,6,24,NonFallacieux,oui,Decoulement
35,6,24,NonFallacieux,oui,AccordA
35,6,24,NonFallacieux,oui,AccordB
35,6,25,NonFallacieux,non,Proportion
35,6,25,NonFallacieux,non,Decoulement
35,6,25,NonFallacieux,non,AccordA
35,6,25,NonFallacieux,non,AccordB
35,1,26,Fallacieux,oui,Proportion
35,1,26,Fallacieux,oui,Decoulement
35,4,26,Fallacieux,oui,AccordA
35,4,26,Fallacieux,oui,AccordB
35,6,27,Fallacieux,non,Proportion
35,6,27,Fallacieux,non,Decoulement
35,6,27,Fallacieux,non,AccordA
35,6,27,Fallacieux,non,AccordB
35,4,28,NonFallacieux,oui,Proportion
35,4,28,NonFallacieux,oui,Decoulement
35,6,28,NonFallacieux,oui,AccordA
35,6,28,NonFallacieux,oui,AccordB
35,4,29,NonFallacieux,non,Proportion
35,4,29,NonFallacieux,non,Decoulement
35,6,29,NonFallacieux,non,AccordA
35,6,29,NonFallacieux,non,AccordB
35,4,30,Fallacieux,oui,Proportion
35,4,30,Fallacieux,oui,Decoulement
35,6,30,Fallacieux,oui,AccordA
35,6,30,Fallacieux,oui,AccordB
35,4,31,Fallacieux,non,Proportion
35,4,31,Fallacieux,non,Decoulement
35,5,31,Fallacieux,non,AccordA
35,5,31,Fallacieux,non,AccordB
35,5,32,NonFallacieux,oui,Proportion
35,5,32,NonFallacieux,oui,Decoulement
35,6,32,NonFallacieux,oui,AccordA
35,6,32,NonFallacieux,oui,AccordB
35,3,33,NonFallacieux,non,Proportion
35,3,33,NonFallacieux,non,Decoulement
35,4,33,NonFallacieux,non,AccordA
35,4,33,NonFallacieux,non,AccordB
35,3,34,Fallacieux,oui,Proportion
35,3,34,Fallacieux,oui,Decoulement
35,3,34,Fallacieux,oui,AccordA
35,5,34,Fallacieux,oui,AccordB
35,5,35,Fallacieux,non,Proportion
35,5,35,Fallacieux,non,Decoulement
35,5,35,Fallacieux,non,AccordA
35,5,35,Fallacieux,non,AccordB
35,4,36,NonFallacieux,oui,Proportion
35,4,36,NonFallacieux,oui,Decoulement
35,6,36,NonFallacieux,oui,AccordA
35,6,36,NonFallacieux,oui,AccordB
35,6,37,NonFallacieux,non,Proportion
35,6,37,NonFallacieux,non,Decoulement
35,6,37,NonFallacieux,non,AccordA
35,6,37,NonFallacieux,non,AccordB
35,3,38,Fallacieux,oui,Proportion
35,3,38,Fallacieux,oui,Decoulement
35,5,38,Fallacieux,oui,AccordA
35,3,38,Fallacieux,oui,AccordB
35,3,39,Fallacieux,non,Proportion
35,3,39,Fallacieux,non,Decoulement
35,2,39,Fallacieux,non,AccordA
35,5,39,Fallacieux,non,AccordB
35,5,40,NonFallacieux,oui,Proportion
35,5,40,NonFallacieux,oui,Decoulement
35,6,40,NonFallacieux,oui,AccordA
35,6,40,NonFallacieux,oui,AccordB
36,5,1,NonFallacieux,non,Proportion
36,4,1,NonFallacieux,non,Decoulement
36,6,1,NonFallacieux,non,AccordA
36,2,1,NonFallacieux,non,AccordB
36,5,2,Fallacieux,oui,Proportion
36,5,2,Fallacieux,oui,Decoulement
36,3,2,Fallacieux,oui,AccordA
36,4,2,Fallacieux,oui,AccordB
36,5,3,Fallacieux,non,Proportion
36,3,3,Fallacieux,non,Decoulement
36,3,3,Fallacieux,non,AccordA
36,4,3,Fallacieux,non,AccordB
36,5,4,NonFallacieux,oui,Proportion
36,2,4,NonFallacieux,oui,Decoulement
36,4,4,NonFallacieux,oui,AccordA
36,4,4,NonFallacieux,oui,AccordB
36,5,5,NonFallacieux,non,Proportion
36,4,5,NonFallacieux,non,Decoulement
36,4,5,NonFallacieux,non,AccordA
36,4,5,NonFallacieux,non,AccordB
36,1,6,Fallacieux,oui,Proportion
36,1,6,Fallacieux,oui,Decoulement
36,4,6,Fallacieux,oui,AccordA
36,4,6,Fallacieux,oui,AccordB
36,5,7,Fallacieux,non,Proportion
36,5,7,Fallacieux,non,Decoulement
36,5,7,Fallacieux,non,AccordA
36,3,7,Fallacieux,non,AccordB
36,5,8,NonFallacieux,oui,Proportion
36,5,8,NonFallacieux,oui,Decoulement
36,6,8,NonFallacieux,oui,AccordA
36,3,8,NonFallacieux,oui,AccordB
36,5,9,NonFallacieux,non,Proportion
36,5,9,NonFallacieux,non,Decoulement
36,4,9,NonFallacieux,non,AccordA
36,4,9,NonFallacieux,non,AccordB
36,5,10,Fallacieux,oui,Proportion
36,5,10,Fallacieux,oui,Decoulement
36,4,10,Fallacieux,oui,AccordA
36,5,10,Fallacieux,oui,AccordB
36,4,11,Fallacieux,non,Proportion
36,4,11,Fallacieux,non,Decoulement
36,5,11,Fallacieux,non,AccordA
36,5,11,Fallacieux,non,AccordB
36,4,12,NonFallacieux,oui,Proportion
36,4,12,NonFallacieux,oui,Decoulement
36,5,12,NonFallacieux,oui,AccordA
36,5,12,NonFallacieux,oui,AccordB
36,3,13,NonFallacieux,non,Proportion
36,3,13,NonFallacieux,non,Decoulement
36,3,13,NonFallacieux,non,AccordA
36,4,13,NonFallacieux,non,AccordB
36,3,14,Fallacieux,oui,Proportion
36,3,14,Fallacieux,oui,Decoulement
36,3,14,Fallacieux,oui,AccordA
36,5,14,Fallacieux,oui,AccordB
36,4,15,Fallacieux,non,Proportion
36,4,15,Fallacieux,non,Decoulement
36,4,15,Fallacieux,non,AccordA
36,6,15,Fallacieux,non,AccordB
36,5,16,NonFallacieux,oui,Proportion
36,5,16,NonFallacieux,oui,Decoulement
36,6,16,NonFallacieux,oui,AccordA
36,6,16,NonFallacieux,oui,AccordB
36,3,17,NonFallacieux,non,Proportion
36,3,17,NonFallacieux,non,Decoulement
36,4,17,NonFallacieux,non,AccordA
36,6,17,NonFallacieux,non,AccordB
36,4,18,Fallacieux,oui,Proportion
36,4,18,Fallacieux,oui,Decoulement
36,4,18,Fallacieux,oui,AccordA
36,6,18,Fallacieux,oui,AccordB
36,5,19,Fallacieux,non,Proportion
36,5,19,Fallacieux,non,Decoulement
36,7,19,Fallacieux,non,AccordA
36,7,19,Fallacieux,non,AccordB
36,4,20,NonFallacieux,oui,Proportion
36,4,20,NonFallacieux,oui,Decoulement
36,4,20,NonFallacieux,oui,AccordA
36,2,20,NonFallacieux,oui,AccordB
36,4,21,NonFallacieux,non,Proportion
36,4,21,NonFallacieux,non,Decoulement
36,4,21,NonFallacieux,non,AccordA
36,5,21,NonFallacieux,non,AccordB
36,4,22,Fallacieux,oui,Proportion
36,4,22,Fallacieux,oui,Decoulement
36,5,22,Fallacieux,oui,AccordA
36,5,22,Fallacieux,oui,AccordB
36,4,23,Fallacieux,non,Proportion
36,4,23,Fallacieux,non,Decoulement
36,7,23,Fallacieux,non,AccordA
36,6,23,Fallacieux,non,AccordB
36,4,24,NonFallacieux,oui,Proportion
36,4,24,NonFallacieux,oui,Decoulement
36,3,24,NonFallacieux,oui,AccordA
36,5,24,NonFallacieux,oui,AccordB
36,4,25,NonFallacieux,non,Proportion
36,4,25,NonFallacieux,non,Decoulement
36,5,25,NonFallacieux,non,AccordA
36,3,25,NonFallacieux,non,AccordB
36,4,26,Fallacieux,oui,Proportion
36,4,26,Fallacieux,oui,Decoulement
36,7,26,Fallacieux,oui,AccordA
